"Variante";"Seed";"Sieger";"Runden";"Beiträge";"Startfigur";"LP Gawain";"LP Gildas";"Aussetzbeiträge";"Blutungsticks"
"modifiers";"1215602827";"gildas";"7";"14";"gawain";"0";"52";"0";"0"
"modifiers";"3870038588";"gildas";"3";"5";"gildas";"0";"65";"0";"0"
"modifiers";"2229507053";"gildas";"6";"11";"gildas";"0";"44";"0";"0"
"modifiers";"588975518";"gildas";"3";"6";"gawain";"0";"43";"0";"0"
"modifiers";"3243411279";"gildas";"6";"12";"gawain";"0";"26";"0";"0"
"modifiers";"1602879744";"gildas";"4";"8";"gawain";"0";"40";"0";"0"
"modifiers";"4257315505";"gildas";"6";"12";"gawain";"0";"30";"0";"0"
"modifiers";"2616783970";"gildas";"5";"9";"gildas";"0";"65";"0";"0"
"modifiers";"976252435";"gildas";"4";"8";"gawain";"0";"38";"0";"0"
"modifiers";"3630688196";"gildas";"4";"7";"gildas";"0";"52";"0";"0"
"modifiers";"1990156661";"gildas";"6";"12";"gawain";"0";"49";"0";"0"
"modifiers";"349625126";"gildas";"6";"11";"gildas";"0";"56";"0";"0"
"modifiers";"3004060887";"gildas";"8";"16";"gawain";"0";"49";"0";"0"
"modifiers";"1363529352";"gildas";"5";"10";"gawain";"0";"28";"0";"0"
"modifiers";"4017965113";"gildas";"5";"10";"gawain";"0";"34";"0";"0"
"modifiers";"2377433578";"gildas";"5";"10";"gawain";"0";"35";"0";"0"
"modifiers";"736902043";"gildas";"4";"8";"gawain";"0";"34";"0";"0"
"modifiers";"3391337804";"gildas";"4";"7";"gildas";"0";"53";"0";"0"
"modifiers";"1750806269";"gildas";"8";"16";"gawain";"0";"6";"0";"0"
"modifiers";"110274734";"gildas";"4";"7";"gildas";"0";"39";"0";"0"
"modifiers";"2764710495";"gildas";"5";"10";"gawain";"0";"28";"0";"0"
"modifiers";"1124178960";"gildas";"7";"14";"gawain";"0";"27";"0";"0"
"modifiers";"3778614721";"gildas";"8";"15";"gildas";"0";"34";"0";"0"
"modifiers";"2138083186";"gildas";"6";"11";"gildas";"0";"50";"0";"0"
"modifiers";"497551651";"gildas";"7";"14";"gawain";"0";"38";"0";"0"
"modifiers";"3151987412";"gildas";"4";"8";"gawain";"0";"31";"0";"0"
"modifiers";"1511455877";"gildas";"6";"11";"gildas";"0";"46";"0";"0"
"modifiers";"4165891638";"gildas";"6";"12";"gawain";"0";"16";"0";"0"
"modifiers";"2525360103";"gildas";"5";"9";"gildas";"0";"47";"0";"0"
"modifiers";"884828568";"gildas";"4";"8";"gawain";"0";"27";"0";"0"
"modifiers";"3539264329";"gildas";"7";"14";"gawain";"0";"51";"0";"0"
"modifiers";"1898732794";"gildas";"4";"7";"gildas";"0";"55";"0";"0"
"modifiers";"258201259";"gildas";"5";"9";"gildas";"0";"53";"0";"0"
"modifiers";"2912637020";"gildas";"5";"9";"gildas";"0";"52";"0";"0"
"modifiers";"1272105485";"gildas";"6";"12";"gawain";"0";"39";"0";"0"
"modifiers";"3926541246";"gildas";"7";"13";"gildas";"0";"20";"0";"0"
"modifiers";"2286009711";"gildas";"6";"12";"gawain";"0";"26";"0";"0"
"modifiers";"645478176";"gildas";"4";"8";"gawain";"0";"55";"0";"0"
"modifiers";"3299913937";"gildas";"5";"9";"gildas";"0";"48";"0";"0"
"modifiers";"1659382402";"gildas";"4";"8";"gawain";"0";"51";"0";"0"
"modifiers";"18850867";"gildas";"6";"11";"gildas";"0";"56";"0";"0"
"modifiers";"2673286628";"gildas";"4";"7";"gildas";"0";"41";"0";"0"
"modifiers";"1032755093";"gildas";"7";"14";"gawain";"0";"28";"0";"0"
"modifiers";"3687190854";"gildas";"5";"9";"gildas";"0";"47";"0";"0"
"modifiers";"2046659319";"gildas";"8";"16";"gawain";"0";"33";"0";"0"
"modifiers";"406127784";"gildas";"5";"10";"gawain";"0";"45";"0";"0"
"modifiers";"3060563545";"gildas";"6";"12";"gawain";"0";"40";"0";"0"
"modifiers";"1420032010";"gildas";"7";"14";"gawain";"0";"12";"0";"0"
"modifiers";"4074467771";"gildas";"5";"9";"gildas";"0";"49";"0";"0"
"modifiers";"2433936236";"gildas";"5";"9";"gildas";"0";"62";"0";"0"
"modifiers";"793404701";"gildas";"6";"11";"gildas";"0";"65";"0";"0"
"modifiers";"3447840462";"gildas";"3";"5";"gildas";"0";"48";"0";"0"
"modifiers";"1807308927";"gildas";"5";"9";"gildas";"0";"56";"0";"0"
"modifiers";"166777392";"gildas";"6";"12";"gawain";"0";"37";"0";"0"
"modifiers";"2821213153";"gildas";"6";"12";"gawain";"0";"43";"0";"0"
"modifiers";"1180681618";"gildas";"4";"7";"gildas";"0";"44";"0";"0"
"modifiers";"3835117379";"gildas";"7";"13";"gildas";"0";"10";"0";"0"
"control";"10609178";"gildas";"6";"12";"gawain";"0";"31";"1";"4"
"control";"2665044939";"gildas";"9";"17";"gildas";"0";"9";"2";"2"
"control";"1024513404";"gildas";"5";"10";"gawain";"0";"65";"1";"2"
"control";"3678949165";"gildas";"8";"16";"gawain";"0";"40";"1";"4"
"control";"2038417630";"gildas";"8";"15";"gildas";"0";"53";"2";"0"
"control";"397886095";"gildas";"5";"9";"gildas";"0";"53";"1";"2"
"control";"3052321856";"gildas";"8";"15";"gildas";"0";"44";"2";"2"
"control";"1411790321";"gildas";"5";"10";"gawain";"0";"36";"0";"4"
"control";"4066226082";"gildas";"8";"15";"gildas";"0";"51";"1";"2"
"control";"2425694547";"gildas";"6";"12";"gawain";"0";"48";"2";"2"
"control";"785163012";"gildas";"5";"10";"gildas";"0";"39";"1";"1"
"control";"3439598773";"gildas";"7";"14";"gawain";"0";"20";"0";"4"
"control";"1799067238";"gildas";"5";"10";"gawain";"0";"61";"2";"0"
"control";"158535703";"gildas";"5";"10";"gawain";"0";"46";"0";"0"
"control";"2812971464";"gildas";"8";"15";"gildas";"0";"47";"2";"2"
"control";"1172439929";"gildas";"6";"12";"gawain";"0";"57";"1";"3"
"control";"3826875690";"gildas";"8";"15";"gildas";"0";"44";"2";"2"
"control";"2186344155";"gildas";"6";"11";"gildas";"0";"33";"1";"2"
"control";"545812620";"gildas";"6";"12";"gawain";"0";"44";"2";"1"
"control";"3200248381";"gildas";"8";"15";"gildas";"0";"41";"2";"2"
"control";"1559716846";"gildas";"3";"6";"gawain";"0";"62";"1";"1"
"control";"4214152607";"gildas";"6";"11";"gildas";"0";"53";"1";"2"
"control";"2573621072";"gildas";"6";"11";"gildas";"0";"51";"2";"2"
"control";"933089537";"gildas";"5";"9";"gildas";"0";"61";"1";"0"
"control";"3587525298";"gildas";"6";"11";"gawain";"0";"39";"0";"1"
"control";"1946993763";"gildas";"7";"13";"gildas";"0";"24";"0";"6"
"control";"306462228";"gildas";"8";"16";"gawain";"0";"52";"3";"2"
"control";"2960897989";"gildas";"8";"16";"gawain";"0";"29";"0";"2"
"control";"1320366454";"gildas";"5";"9";"gildas";"0";"65";"2";"2"
"control";"3974802215";"gildas";"4";"8";"gawain";"0";"50";"0";"2"
"control";"2334270680";"gawain";"8";"15";"gawain";"8";"0";"3";"6"
"control";"693739145";"gildas";"5";"9";"gildas";"0";"34";"0";"4"
"control";"3348174906";"gildas";"3";"5";"gildas";"0";"65";"1";"1"
"control";"1707643371";"gildas";"8";"16";"gawain";"0";"51";"1";"2"
"control";"67111836";"gildas";"8";"16";"gawain";"0";"25";"1";"3"
"control";"2721547597";"gildas";"5";"10";"gildas";"0";"44";"1";"3"
"control";"1081016062";"gildas";"8";"16";"gawain";"0";"16";"3";"3"
"control";"3735451823";"gildas";"3";"5";"gildas";"0";"52";"0";"1"
"control";"2094920288";"gildas";"12";"23";"gildas";"0";"34";"3";"2"
"control";"454388753";"gildas";"3";"6";"gawain";"0";"40";"0";"3"
"control";"3108824514";"gildas";"4";"7";"gildas";"0";"36";"0";"2"
"control";"1468292979";"gildas";"11";"22";"gawain";"0";"27";"3";"2"
"control";"4122728740";"gildas";"5";"10";"gawain";"0";"39";"1";"0"
"control";"2482197205";"gildas";"7";"13";"gildas";"0";"52";"0";"4"
"control";"841665670";"gildas";"9";"17";"gildas";"0";"35";"3";"2"
"control";"3496101431";"gildas";"8";"15";"gildas";"0";"15";"2";"6"
"control";"1855569896";"gildas";"5";"9";"gildas";"0";"65";"1";"0"
"control";"215038361";"gildas";"5";"9";"gildas";"0";"52";"2";"0"
"control";"2869474122";"gildas";"3";"6";"gildas";"0";"42";"0";"3"
"control";"1228942587";"gildas";"7";"14";"gawain";"0";"34";"0";"2"
"control";"3883378348";"gildas";"13";"26";"gawain";"0";"18";"2";"6"
"control";"2242846813";"gildas";"8";"16";"gawain";"0";"29";"3";"2"
"control";"602315278";"gildas";"5";"9";"gildas";"0";"48";"0";"4"
"control";"3256751039";"gildas";"8";"16";"gawain";"0";"39";"0";"0"
"control";"1616219504";"gildas";"6";"11";"gawain";"0";"58";"2";"1"
"control";"4270655265";"gildas";"8";"15";"gildas";"0";"50";"0";"0"
"control";"2630123730";"gildas";"6";"12";"gawain";"0";"27";"0";"2"
"control";"989592195";"gildas";"6";"12";"gawain";"0";"31";"1";"3"
"control";"3644027956";"gildas";"5";"10";"gawain";"0";"36";"1";"3"
"control";"2003496421";"gildas";"9";"17";"gildas";"0";"38";"1";"3"
"control";"362964886";"gildas";"6";"11";"gildas";"0";"45";"2";"1"
"control";"3017400647";"gildas";"9";"18";"gawain";"0";"15";"1";"4"
"control";"1376869112";"gildas";"5";"10";"gawain";"0";"43";"1";"2"
"control";"4031304873";"gildas";"7";"13";"gildas";"0";"34";"2";"4"
"control";"2390773338";"gildas";"5";"10";"gildas";"0";"47";"1";"5"
"control";"750241803";"gildas";"4";"8";"gawain";"0";"62";"0";"2"
"control";"3404677564";"gildas";"11";"21";"gildas";"0";"29";"3";"2"
"control";"1764146029";"gildas";"10";"20";"gawain";"0";"32";"0";"2"
"control";"123614494";"gildas";"8";"16";"gawain";"0";"38";"1";"4"
"control";"2778050255";"gildas";"8";"16";"gawain";"0";"26";"2";"3"
"control";"1137518720";"gildas";"6";"12";"gawain";"0";"38";"2";"5"
"control";"3791954481";"gildas";"5";"10";"gawain";"0";"35";"0";"3"
"control";"2151422946";"gildas";"5";"9";"gildas";"0";"49";"0";"2"
"control";"510891411";"gildas";"5";"10";"gawain";"0";"38";"1";"0"
"control";"3165327172";"gildas";"7";"13";"gildas";"0";"39";"1";"4"
"control";"1524795637";"gildas";"8";"16";"gawain";"0";"33";"2";"2"
"control";"4179231398";"gildas";"5";"10";"gawain";"0";"39";"0";"3"
"control";"2538699863";"gildas";"5";"9";"gildas";"0";"65";"2";"0"
"control";"898168328";"gildas";"6";"12";"gawain";"0";"40";"1";"4"
"control";"3552604089";"gildas";"8";"16";"gawain";"0";"49";"3";"0"
"control";"1912072554";"gildas";"8";"16";"gawain";"0";"26";"1";"2"
"control";"271541019";"gildas";"9";"18";"gawain";"0";"31";"3";"0"
"control";"2925976780";"gildas";"6";"11";"gildas";"0";"33";"0";"3"
"control";"1285445245";"gildas";"9";"17";"gildas";"0";"62";"2";"0"
"control";"3939881006";"gildas";"5";"9";"gildas";"0";"60";"1";"2"
"control";"2299349471";"gildas";"6";"11";"gildas";"0";"35";"1";"1"
"control";"658817936";"gildas";"6";"12";"gawain";"0";"49";"1";"0"
"control";"3313253697";"gildas";"10";"19";"gildas";"0";"49";"2";"0"
"control";"1672722162";"gildas";"6";"12";"gawain";"0";"39";"1";"5"
"control";"32190627";"gildas";"5";"9";"gildas";"0";"51";"1";"2"
"control";"2686626388";"gildas";"5";"9";"gildas";"0";"58";"1";"0"
"control";"1046094853";"gildas";"6";"12";"gawain";"0";"26";"1";"3"
"control";"3700530614";"gildas";"9";"18";"gawain";"0";"17";"2";"4"
"control";"2059999079";"gildas";"6";"11";"gildas";"0";"51";"1";"2"
"control";"419467544";"gildas";"7";"13";"gildas";"0";"50";"1";"0"
"control";"3073903305";"gildas";"7";"13";"gildas";"0";"52";"1";"0"
"control";"1433371770";"gildas";"8";"15";"gildas";"0";"26";"1";"0"
"control";"4087807531";"gildas";"5";"9";"gildas";"0";"61";"0";"2"
"control";"2447275996";"gildas";"8";"15";"gildas";"0";"32";"3";"2"
"control";"806744461";"gildas";"6";"12";"gawain";"0";"55";"2";"3"
"control";"3461180222";"gildas";"4";"7";"gildas";"0";"37";"0";"2"
"control";"1820648687";"gildas";"5";"10";"gawain";"0";"30";"1";"3"
"control";"180117152";"gildas";"6";"12";"gawain";"0";"51";"1";"2"
"control";"2834552913";"gildas";"11";"22";"gawain";"0";"3";"3";"7"
"control";"1194021378";"gildas";"4";"7";"gildas";"0";"41";"0";"2"
"control";"3848457139";"gildas";"11";"21";"gildas";"0";"50";"3";"2"
"control";"2207925604";"gildas";"5";"9";"gildas";"0";"43";"0";"4"
"control";"567394069";"gildas";"8";"15";"gildas";"0";"32";"1";"0"
"control";"3221829830";"gildas";"5";"10";"gawain";"0";"50";"2";"2"
"control";"1581298295";"gildas";"8";"16";"gawain";"0";"42";"2";"2"
"control";"4235734056";"gildas";"8";"16";"gawain";"0";"55";"1";"2"
"control";"2595202521";"gildas";"4";"7";"gildas";"0";"62";"1";"2"
"control";"954670986";"gildas";"5";"9";"gildas";"0";"28";"0";"4"
"control";"3609106747";"gildas";"8";"16";"gawain";"0";"20";"1";"4"
"control";"1968575212";"gildas";"6";"11";"gildas";"0";"32";"1";"5"
"control";"328043677";"gildas";"5";"9";"gildas";"0";"45";"1";"0"
"control";"2982479438";"gildas";"9";"17";"gildas";"0";"23";"3";"2"
"control";"1341947903";"gildas";"7";"13";"gildas";"0";"53";"0";"4"
"control";"3996383664";"gildas";"5";"10";"gawain";"0";"60";"1";"2"
"control";"2355852129";"gildas";"6";"11";"gawain";"0";"37";"1";"2"
"control";"715320594";"gildas";"10";"19";"gildas";"0";"25";"1";"0"
"control";"3369756355";"gildas";"8";"15";"gildas";"0";"21";"2";"2"
"control";"1729224820";"gildas";"5";"10";"gawain";"0";"61";"2";"2"
"control";"88693285";"gildas";"6";"11";"gawain";"0";"50";"0";"2"
"control";"2743129046";"gildas";"3";"5";"gildas";"0";"56";"0";"1"
"control";"1102597511";"gildas";"5";"10";"gawain";"0";"57";"0";"0"
"control";"3757033272";"gildas";"9";"17";"gildas";"0";"15";"1";"6"
"control";"2116501737";"gildas";"5";"10";"gawain";"0";"44";"0";"0"
"control";"475970202";"gildas";"8";"15";"gildas";"0";"39";"3";"2"
"control";"3130405963";"gildas";"5";"10";"gawain";"0";"24";"0";"5"
"control";"1489874428";"gildas";"3";"5";"gildas";"0";"53";"0";"2"
"control";"4144310189";"gildas";"5";"10";"gawain";"0";"29";"0";"2"
"control";"2503778654";"gildas";"6";"11";"gildas";"0";"50";"1";"2"
"control";"863247119";"gildas";"6";"12";"gawain";"0";"50";"0";"1"
"control";"3517682880";"gildas";"5";"9";"gildas";"0";"40";"0";"4"
"control";"1877151345";"gildas";"8";"16";"gawain";"0";"46";"2";"2"
"control";"236619810";"gildas";"5";"10";"gawain";"0";"58";"1";"0"
"control";"2891055571";"gildas";"6";"11";"gildas";"0";"29";"0";"3"
"control";"1250524036";"gildas";"6";"11";"gildas";"0";"39";"0";"0"
"control";"3904959797";"gildas";"8";"15";"gildas";"0";"40";"1";"4"
"control";"2264428262";"gildas";"3";"6";"gildas";"0";"59";"1";"2"
"control";"623896727";"gildas";"4";"8";"gawain";"0";"53";"0";"2"
"control";"3278332488";"gildas";"6";"12";"gawain";"0";"29";"0";"3"
"control";"1637800953";"gildas";"6";"11";"gildas";"0";"47";"0";"4"
"control";"4292236714";"gildas";"5";"10";"gawain";"0";"48";"2";"2"
"control";"2651705179";"gildas";"6";"11";"gildas";"0";"57";"1";"1"
"control";"1011173644";"gildas";"9";"17";"gildas";"0";"31";"1";"3"
"control";"3665609405";"gildas";"4";"7";"gildas";"0";"45";"1";"4"
"control";"2025077870";"gildas";"6";"11";"gawain";"0";"47";"1";"3"
"control";"384546335";"gildas";"10";"20";"gawain";"0";"31";"1";"2"
"control";"3038982096";"gildas";"6";"11";"gildas";"0";"25";"1";"2"
"control";"1398450561";"gildas";"9";"17";"gildas";"0";"40";"1";"3"
"control";"4052886322";"gildas";"8";"16";"gawain";"0";"52";"1";"3"
"control";"2412354787";"gildas";"8";"16";"gawain";"0";"37";"2";"0"
"control";"771823252";"gildas";"6";"12";"gawain";"0";"50";"2";"0"
"control";"3426259013";"gildas";"8";"15";"gildas";"0";"41";"2";"2"
"control";"1785727478";"gildas";"6";"11";"gildas";"0";"59";"0";"1"
"control";"145195943";"gildas";"6";"11";"gildas";"0";"53";"1";"1"
"control";"2799631704";"gildas";"5";"9";"gildas";"0";"36";"1";"4"
"control";"1159100169";"gildas";"8";"15";"gildas";"0";"25";"2";"6"
"control";"3813535930";"gildas";"8";"16";"gawain";"0";"47";"1";"4"
"control";"2173004395";"gildas";"5";"10";"gawain";"0";"51";"0";"2"
"control";"532472860";"gildas";"5";"9";"gildas";"0";"34";"1";"4"
"control";"3186908621";"gildas";"5";"10";"gawain";"0";"51";"1";"2"
"control";"1546377086";"gildas";"8";"15";"gildas";"0";"47";"1";"0"
"control";"4200812847";"gildas";"10";"19";"gildas";"0";"33";"3";"4"
"control";"2560281312";"gildas";"7";"14";"gawain";"0";"42";"2";"2"
"control";"919749777";"gildas";"7";"14";"gawain";"0";"37";"1";"0"
"control";"3574185538";"gildas";"7";"13";"gildas";"0";"55";"1";"2"
"control";"1933654003";"gildas";"9";"17";"gildas";"0";"44";"2";"2"
"control";"293122468";"gildas";"6";"12";"gildas";"0";"41";"1";"4"
"control";"2947558229";"gildas";"6";"11";"gildas";"0";"44";"2";"3"
"control";"1307026694";"gildas";"6";"11";"gawain";"0";"45";"2";"4"
"control";"3961462455";"gildas";"4";"7";"gildas";"0";"50";"1";"2"
"control";"2320930920";"gildas";"6";"12";"gawain";"0";"37";"1";"5"
"control";"680399385";"gildas";"6";"12";"gawain";"0";"53";"1";"5"
"control";"3334835146";"gildas";"6";"12";"gawain";"0";"58";"2";"3"
"control";"1694303611";"gildas";"5";"9";"gildas";"0";"55";"2";"2"
"control";"53772076";"gildas";"8";"15";"gildas";"0";"30";"1";"4"
"control";"2708207837";"gildas";"5";"9";"gildas";"0";"39";"1";"2"
"control";"1067676302";"gildas";"11";"22";"gawain";"0";"2";"2";"4"
"control";"3722112063";"gildas";"3";"5";"gildas";"0";"44";"0";"2"
"control";"2081580528";"gildas";"6";"11";"gildas";"0";"55";"1";"1"
"control";"441048993";"gildas";"7";"13";"gawain";"0";"50";"1";"4"
"control";"3095484754";"gildas";"7";"13";"gildas";"0";"39";"2";"0"
"control";"1454953219";"gildas";"8";"16";"gawain";"0";"7";"2";"3"
"control";"4109388980";"gildas";"6";"12";"gawain";"0";"37";"2";"2"
"control";"2468857445";"gildas";"6";"11";"gildas";"0";"49";"1";"4"
"control";"828325910";"gildas";"8";"16";"gawain";"0";"8";"1";"4"
"control";"3482761671";"gildas";"8";"16";"gawain";"0";"22";"3";"3"
"control";"1842230136";"gildas";"6";"12";"gawain";"0";"46";"1";"3"
"control";"201698601";"gildas";"4";"8";"gawain";"0";"45";"0";"4"
"control";"2856134362";"gildas";"5";"10";"gildas";"0";"38";"1";"1"
"control";"1215602827";"gildas";"12";"24";"gawain";"0";"8";"0";"2"
"control";"3870038588";"gildas";"9";"17";"gildas";"0";"38";"3";"0"
"control";"2229507053";"gildas";"5";"9";"gildas";"0";"65";"2";"0"
"control";"588975518";"gildas";"4";"7";"gawain";"0";"49";"0";"2"
"control";"3243411279";"gildas";"8";"16";"gawain";"0";"39";"1";"2"
"control";"1602879744";"gildas";"4";"7";"gawain";"0";"36";"1";"4"
"control";"4257315505";"gildas";"9";"18";"gawain";"0";"14";"3";"7"
"control";"2616783970";"gildas";"11";"21";"gildas";"0";"39";"2";"0"
"control";"976252435";"gildas";"5";"10";"gawain";"0";"50";"1";"4"
"control";"3630688196";"gildas";"6";"11";"gildas";"0";"49";"1";"3"
"control";"1990156661";"gildas";"5";"10";"gawain";"0";"41";"1";"4"
"control";"349625126";"gildas";"7";"13";"gildas";"0";"41";"1";"2"
"control";"3004060887";"gildas";"10";"20";"gawain";"0";"25";"1";"2"
"control";"1363529352";"gildas";"8";"16";"gawain";"0";"20";"1";"5"
"control";"4017965113";"gildas";"5";"10";"gawain";"0";"61";"2";"2"
"control";"2377433578";"gildas";"5";"10";"gawain";"0";"48";"0";"0"
"control";"736902043";"gildas";"5";"10";"gawain";"0";"36";"0";"3"
"control";"3391337804";"gildas";"6";"11";"gildas";"0";"34";"2";"5"
"control";"1750806269";"gildas";"9";"18";"gawain";"0";"23";"1";"6"
"control";"110274734";"gildas";"5";"9";"gildas";"0";"41";"1";"4"
"control";"2764710495";"gildas";"7";"14";"gawain";"0";"34";"0";"4"
"control";"1124178960";"gildas";"9";"17";"gawain";"0";"31";"2";"2"
"control";"3778614721";"gildas";"9";"17";"gildas";"0";"57";"2";"1"
"control";"2138083186";"gildas";"5";"10";"gildas";"0";"30";"1";"5"
"control";"497551651";"gildas";"8";"16";"gawain";"0";"65";"1";"2"
"control";"3151987412";"gildas";"6";"11";"gawain";"0";"51";"2";"3"
"control";"1511455877";"gildas";"5";"10";"gildas";"0";"55";"0";"3"
"control";"4165891638";"gildas";"6";"12";"gawain";"0";"18";"1";"4"
"control";"2525360103";"gildas";"6";"11";"gildas";"0";"40";"0";"0"
"control";"884828568";"gildas";"8";"16";"gawain";"0";"31";"2";"2"
"control";"3539264329";"gildas";"6";"12";"gawain";"0";"65";"2";"0"
"control";"1898732794";"gildas";"5";"10";"gildas";"0";"35";"0";"3"
"control";"258201259";"gildas";"6";"11";"gildas";"0";"53";"2";"0"
"control";"2912637020";"gildas";"5";"9";"gildas";"0";"39";"0";"4"
"control";"1272105485";"gildas";"6";"12";"gawain";"0";"56";"1";"1"
"control";"3926541246";"gildas";"9";"17";"gildas";"0";"31";"1";"2"
"control";"2286009711";"gildas";"9";"18";"gawain";"0";"13";"2";"5"
"control";"645478176";"gildas";"9";"17";"gawain";"0";"29";"2";"1"
"control";"3299913937";"gildas";"7";"13";"gildas";"0";"48";"1";"0"
"control";"1659382402";"gildas";"5";"10";"gawain";"0";"59";"1";"0"
"control";"18850867";"gildas";"9";"17";"gildas";"0";"34";"3";"2"
"control";"2673286628";"gildas";"5";"9";"gildas";"0";"42";"0";"4"
"control";"1032755093";"gildas";"6";"12";"gawain";"0";"35";"0";"4"
"control";"3687190854";"gildas";"5";"9";"gildas";"0";"52";"2";"2"
"control";"2046659319";"gildas";"8";"16";"gawain";"0";"45";"1";"1"
"control";"406127784";"gildas";"5";"10";"gawain";"0";"55";"2";"2"
"control";"3060563545";"gildas";"7";"14";"gawain";"0";"24";"2";"6"
"control";"1420032010";"gildas";"8";"16";"gawain";"0";"16";"2";"6"
"control";"4074467771";"gildas";"5";"9";"gildas";"0";"36";"1";"2"
"control";"2433936236";"gildas";"6";"11";"gildas";"0";"58";"0";"0"
"control";"793404701";"gildas";"5";"9";"gildas";"0";"51";"1";"2"
"control";"3447840462";"gildas";"3";"5";"gildas";"0";"51";"0";"1"
"control";"1807308927";"gildas";"8";"15";"gildas";"0";"50";"2";"2"
"control";"166777392";"gildas";"6";"12";"gawain";"0";"53";"1";"3"
"control";"2821213153";"gildas";"5";"10";"gawain";"0";"45";"1";"2"
"control";"1180681618";"gildas";"3";"5";"gildas";"0";"65";"1";"1"
"control";"3835117379";"gildas";"6";"11";"gildas";"0";"39";"1";"2"
"forms";"10609178";"gildas";"3";"6";"gawain";"0";"52";"0";"0"
"forms";"2665044939";"gildas";"4";"7";"gildas";"0";"53";"0";"0"
"forms";"1024513404";"gildas";"3";"6";"gawain";"0";"47";"0";"0"
"forms";"3678949165";"gildas";"6";"12";"gawain";"0";"38";"0";"0"
"forms";"2038417630";"gildas";"4";"7";"gildas";"0";"51";"0";"0"
"forms";"397886095";"gildas";"6";"11";"gildas";"0";"36";"0";"0"
"forms";"3052321856";"gildas";"5";"9";"gildas";"0";"47";"0";"0"
"forms";"1411790321";"gildas";"3";"6";"gawain";"0";"37";"0";"0"
"forms";"4066226082";"gildas";"5";"9";"gildas";"0";"54";"0";"0"
"forms";"2425694547";"gildas";"3";"6";"gawain";"0";"62";"0";"0"
"forms";"785163012";"gildas";"5";"9";"gildas";"0";"62";"0";"0"
"forms";"3439598773";"gildas";"4";"8";"gawain";"0";"37";"0";"0"
"forms";"1799067238";"gildas";"4";"8";"gawain";"0";"41";"0";"0"
"forms";"158535703";"gildas";"5";"10";"gawain";"0";"10";"0";"0"
"forms";"2812971464";"gildas";"4";"7";"gildas";"0";"51";"0";"0"
"forms";"1172439929";"gildas";"6";"12";"gawain";"0";"22";"0";"0"
"forms";"3826875690";"gildas";"7";"13";"gildas";"0";"35";"0";"0"
"forms";"2186344155";"gildas";"4";"7";"gildas";"0";"48";"0";"0"
"forms";"545812620";"gawain";"6";"11";"gawain";"30";"0";"0";"0"
"forms";"3200248381";"gildas";"5";"9";"gildas";"0";"55";"0";"0"
"forms";"1559716846";"gildas";"3";"6";"gawain";"0";"40";"0";"0"
"forms";"4214152607";"gildas";"3";"5";"gildas";"0";"50";"0";"0"
"forms";"2573621072";"gildas";"5";"9";"gildas";"0";"51";"0";"0"
"forms";"933089537";"gildas";"6";"11";"gildas";"0";"23";"0";"0"
"forms";"3587525298";"gildas";"6";"12";"gawain";"0";"32";"0";"0"
"forms";"1946993763";"gildas";"6";"11";"gildas";"0";"38";"0";"0"
"forms";"306462228";"gildas";"6";"12";"gawain";"0";"37";"0";"0"
"forms";"2960897989";"gildas";"4";"8";"gawain";"0";"43";"0";"0"
"forms";"1320366454";"gildas";"4";"7";"gildas";"0";"55";"0";"0"
"forms";"3974802215";"gildas";"3";"6";"gawain";"0";"36";"0";"0"
"forms";"2334270680";"gildas";"6";"12";"gawain";"0";"21";"0";"0"
"forms";"693739145";"gildas";"3";"5";"gildas";"0";"36";"0";"0"
"forms";"3348174906";"gildas";"5";"9";"gildas";"0";"13";"0";"0"
"forms";"1707643371";"gildas";"4";"8";"gawain";"0";"26";"0";"0"
"forms";"67111836";"gildas";"6";"12";"gawain";"0";"29";"0";"0"
"forms";"2721547597";"gildas";"7";"13";"gildas";"0";"5";"0";"0"
"forms";"1081016062";"gildas";"3";"6";"gawain";"0";"65";"0";"0"
"forms";"3735451823";"gildas";"4";"7";"gildas";"0";"28";"0";"0"
"forms";"2094920288";"gildas";"3";"5";"gildas";"0";"54";"0";"0"
"forms";"454388753";"gildas";"3";"6";"gawain";"0";"44";"0";"0"
"forms";"3108824514";"gildas";"5";"9";"gildas";"0";"42";"0";"0"
"forms";"1468292979";"gildas";"5";"10";"gawain";"0";"50";"0";"0"
"forms";"4122728740";"gildas";"6";"12";"gawain";"0";"35";"0";"0"
"forms";"2482197205";"gildas";"4";"7";"gildas";"0";"45";"0";"0"
"forms";"841665670";"gildas";"7";"13";"gildas";"0";"19";"0";"0"
"forms";"3496101431";"gildas";"6";"11";"gildas";"0";"28";"0";"0"
"forms";"1855569896";"gildas";"5";"9";"gildas";"0";"39";"0";"0"
"forms";"215038361";"gildas";"4";"7";"gildas";"0";"65";"0";"0"
"forms";"2869474122";"gildas";"3";"5";"gildas";"0";"52";"0";"0"
"forms";"1228942587";"gildas";"3";"6";"gawain";"0";"59";"0";"0"
"forms";"3883378348";"gildas";"7";"14";"gawain";"0";"41";"0";"0"
"forms";"2242846813";"gildas";"6";"12";"gawain";"0";"45";"0";"0"
"forms";"602315278";"gildas";"2";"3";"gildas";"0";"65";"0";"0"
"forms";"3256751039";"gildas";"7";"14";"gawain";"0";"40";"0";"0"
"forms";"1616219504";"gildas";"4";"8";"gawain";"0";"38";"0";"0"
